country_code,country,population_2020,overall_performance,factor_knowledge,factor_technology,factor_future_readiness,subfact_know_talent,subfact_know_training_education,subfact_know_scientific_concentration,subfact_tech_regulatory_framework,subfact_tech_capital,subfact_tech_technological_framework,subfact_fr_adaptive_attitudes,subfact_fr_business_agility,subfact_fr_it_integration,gini_value,gini_year,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010
SB,Solomon Islands,687000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.1,2013,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,13,0,0,0,9,0,0,0,9,9,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,22,0,0,9,0,11,2,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,0,0,0,0,0,27,3,0,0,9,0,9,0,0,0,0,9,0,9,2,23,0,0,0,0,0,5,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,5,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,0,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
SO,Somalia,15893000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,1904,0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,74,74,48,0,0,0,11,0,0,0,38,38,0,0,0,0,0,0,1,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,0,38,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,60,9,62,0,0,10,0,15,5,10,10,0,0,0,0,0,0,0,11,11,11,11,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,43,0,0,73,0,0,12,12,12,89,43,0,4,13,2,13,1,0,0,0,31,0,13,7,84,0,0,0,0,0,190,0,0,13,13,7,11,16,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,54,54,54,7,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16,16,2,16,16,0,1,21,21,21,0,21,2,0,0,0,0,0,7,0,0,2,0,0
ZA,South Africa,59309000,60,60,55,57,59,60,53,56,32,57,59,58,50,63,2014,1207115,261,57,2,0,7,669,73,994,994,596,921,0,0,995,350,1906,946,995,921,0,0,4,51,4,4,16,4,4,4,4,204,0,340,159,11,11,17719,17724,65273,0,0,0,26136,276,0,0,10172,10172,7,7,7,7,7,0,181,84,3675,3108,3086,3141,572,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,14,0,0,0,0,17,17,17,17,579,1123,1,0,265,265,354,280,280,236,957,10116,18832,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,209,973,12458,22,13596,0,0,3940,55,4305,434,3941,3890,7337,7339,23,35,69,35,27,25534,25558,25564,25570,25574,271,27,27,390,0,0,0,0,0,0,0,0,749,6,8966,0,0,17852,322,63,4559,4559,4559,24686,8822,0,2388,27052,997,27064,100,0,0,0,57699,27,27331,488,18814,0,0,0,0,0,58630,7401,7393,26419,26353,3197,24711,27509,95,95,95,95,95,95,95,284,26480,7,7,3821,0,0,0,0,0,0,196,1077,17,51,265,0,191,4,1453,10536,10536,10536,1581,1097,19829,1209,0,14,175,0,12,84,0,0,675,675,1134,1459,1460,1461,110,51,2,0,19,3425,11,7433,0,0,0,42,4,189,0,1085,4874,3789,6,6,0,12,286,286,286,0,0,0,0,46,46,7,49,26774,12,0,0,0,0,0,0,95,9,27839,27844,2594,27870,27873,9,272,32180,32190,32198,994,32203,2213,0,0,0,0,106,788,0,0,118,3,247
GS,South Georgia and the South Sandwich Islands,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,83,0,0,0,18,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,South Korea,51269000,8,10,12,3,21,11,4,26,25,3,1,3,15,31.6,2012,3769498,123,399,27,0,0,2558,1053,3346,3346,1400,2293,0,0,3347,2389,964,2653,3347,2293,0,0,8,371,8,8,103,8,8,8,8,5591,4,1874,683,0,0,64731,64733,117654,4,0,0,71868,131,2,0,58704,58706,0,0,0,0,0,1,821,492,29802,15349,15224,15518,1187,7,7,7,7,7,7,7,2,2,2,1,1,1,26,18,18,18,18,18,18,18,2,2,2,26,2,2,2,0,24,24,26,24,1261,4532,66,0,884,884,1735,1432,1432,785,3510,58617,92570,3337,427,0,0,0,0,0,0,0,9,9,9,9,9,9,9,7615,52,9880,51348,244,55011,0,0,15835,170,18496,2832,15709,15469,1828,1839,63,288,476,288,132,79109,79435,79446,79453,79461,926,132,132,6360,0,0,0,0,0,0,0,0,380,101,30358,0,0,64743,549,497,11912,11912,11914,108890,27618,17,12824,82366,3161,82375,2364,0,0,0,93889,132,83213,2723,71316,0,0,0,0,0,162722,1863,1866,78282,78200,20729,66873,84838,590,590,590,590,590,590,590,1684,83358,0,0,15841,0,0,0,0,0,6,139,9847,11,28,1252,0,22,7,5353,36144,36145,36145,5515,2802,73852,11924,0,86,54,0,0,76,0,0,4527,4527,5812,6189,6188,6189,903,61,43,0,9,1760,13,1893,0,0,0,263,0,54,0,3160,18845,15685,23,23,45,0,1687,1687,1687,0,0,0,0,51,51,10,61,83467,0,0,0,0,0,0,0,588,30,87700,87707,15574,87740,87747,61,926,90927,90940,90946,4663,90951,13753,0,0,0,0,647,1621,1,1,1883,5,69
SS,South Sudan,11194000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,17,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,19,1,0,2,2,2,22,8,0,1,1,0,1,0,0,0,0,15,0,1,0,21,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,8,8,0,0,21,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0
ES,Spain,46755000,33,32,33,40,32,42,20,36,34,27,35,48,30,36.2,2015,1609368,655,419,14,3,5,842,512,925,926,318,414,0,0,925,606,429,531,925,414,0,0,9,378,9,9,64,9,9,9,9,402,11,584,245,2,2,46123,46123,45615,11,0,0,18376,671,2,0,37239,37241,5,5,5,5,5,0,847,467,9538,6505,6464,6746,254,4,4,4,4,4,4,4,2,2,2,3,3,5,6,7,7,7,7,7,7,7,6,6,6,116,9,7,7,0,121,121,127,121,268,2846,5,0,416,416,585,456,456,352,6639,37171,54591,924,12,0,0,0,0,0,0,0,6,6,6,6,6,6,6,1240,12,781,37172,70,37823,0,0,7210,271,7975,1003,7202,6933,8732,10207,90,278,577,278,82,19249,19339,19341,19348,19348,434,82,82,688,0,0,0,0,0,0,0,0,141,34,24442,0,0,46298,373,543,8462,8465,8465,64253,23500,6,2256,20478,812,20490,122,0,0,0,27747,82,20584,1434,49418,0,0,0,0,0,73865,8745,10103,19037,19034,5238,17671,22034,722,721,721,720,719,719,721,651,20660,5,5,7311,0,0,0,0,0,3,860,1200,45,156,728,0,117,30,2201,34267,34266,34266,9682,8255,57517,3209,0,34,674,0,1,496,0,0,1431,1431,1914,2244,2244,2242,684,345,15,0,22,8469,53,9922,0,0,0,2094,0,703,0,1340,8421,7081,62,62,7,1,656,656,656,0,0,0,0,305,305,33,335,20710,1,0,0,0,0,0,0,725,24,22698,22699,3143,22712,22709,30,432,25374,25373,25377,1652,25384,2604,0,0,0,0,780,2584,0,0,79,0,97
LK,Sri Lanka,21413000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.8,2016,56211,3,22,0,1,0,41,33,41,41,10,8,0,0,41,18,19,9,41,8,0,0,1,20,1,1,3,1,1,1,1,10,0,16,10,1,1,1934,1934,675,0,0,0,808,3,0,0,1143,1143,0,0,0,0,0,0,27,13,466,310,300,319,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,7,7,6,33,0,0,14,14,20,16,16,12,101,1137,2116,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,116,0,17,1571,3,1593,0,0,336,18,387,68,335,323,32,32,2,12,24,12,3,824,830,830,830,830,14,3,3,19,0,0,0,0,0,0,0,0,7,1,909,0,0,1941,37,25,344,345,345,2495,877,0,61,864,17,864,5,0,0,0,500,3,872,67,2068,0,0,0,0,0,162,32,32,822,822,234,797,932,27,27,27,27,27,27,27,4,890,0,0,337,0,0,0,0,0,0,0,23,2,7,34,0,9,2,110,1050,1050,1051,133,67,2132,94,0,3,17,0,1,12,0,0,55,55,95,100,100,100,22,6,0,0,0,24,0,32,0,0,0,1,0,17,0,79,403,324,0,0,0,1,4,4,4,0,0,0,0,6,6,0,6,881,1,0,0,0,0,0,0,27,2,926,926,112,927,927,2,13,980,980,980,87,980,51,0,0,0,0,30,79,0,0,15,0,23
PS,State of Palestine,5101000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,25133,0,3,0,0,0,21,8,21,21,13,13,0,0,21,4,17,15,21,13,0,0,0,3,0,0,0,0,0,0,0,1,0,4,2,0,0,624,624,225,0,0,0,359,0,0,0,345,345,0,0,0,0,0,0,17,7,147,123,119,126,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,3,3,2,3,3,3,64,348,819,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,18,574,4,585,0,0,127,7,187,65,127,125,13,15,0,0,3,0,1,372,372,372,372,372,3,1,1,3,0,0,0,0,0,0,0,0,0,0,185,0,0,631,2,3,46,46,46,887,179,0,30,381,15,381,0,0,0,0,139,1,385,21,664,0,0,0,0,0,3273,13,15,375,375,96,346,409,3,3,3,3,3,3,3,0,391,0,0,129,0,0,0,0,0,0,1,22,0,0,3,0,0,0,85,267,267,267,77,56,720,43,0,1,3,0,0,10,0,0,64,64,66,70,70,70,2,2,0,0,0,12,0,15,0,0,0,1,0,3,0,75,387,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,380,0,0,0,0,0,0,0,3,0,405,405,50,405,405,0,3,500,500,500,64,500,65,0,0,0,0,3,42,0,0,1,0,3
SD,Sudan,43849000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.4,2009,7385,0,0,0,0,0,2,0,4,4,2,4,0,0,4,7,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,332,332,150,0,0,0,46,0,0,0,174,174,0,0,0,0,0,0,6,5,44,29,28,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,4,4,4,4,4,4,13,173,289,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,204,0,207,0,0,35,1,35,2,35,34,4,4,2,0,0,0,0,53,53,53,53,53,4,0,0,4,0,0,0,0,0,0,0,0,1,2,218,0,0,331,2,0,124,124,124,416,212,0,8,53,7,53,0,0,0,0,129,0,53,0,336,0,0,0,0,0,72,4,4,52,52,17,45,72,2,2,2,2,2,2,2,1,57,0,0,35,0,0,0,0,0,0,0,9,0,0,2,0,0,0,1,227,227,227,9,9,345,22,0,0,0,0,0,0,0,0,18,18,20,22,22,22,1,0,0,0,0,3,0,4,0,0,0,3,0,0,0,3,36,33,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,2,0,65,65,17,65,65,0,4,80,80,80,20,80,17,0,0,0,0,2,16,0,0,6,0,3
SR,Suriname,587000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.6,1999,2715,0,1,0,0,0,7,0,8,8,1,8,0,0,8,0,0,10,8,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,64,64,42,0,0,0,38,0,0,0,39,39,0,0,0,0,0,0,0,0,21,17,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,40,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10,57,0,59,0,0,17,0,18,1,17,17,0,1,0,1,1,1,0,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,64,0,1,5,5,5,89,22,0,12,40,11,40,0,0,0,0,34,0,40,4,68,0,0,0,0,0,265,0,1,40,40,13,28,42,1,1,1,1,1,1,1,0,40,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,39,39,39,17,13,81,9,0,0,0,0,0,0,0,0,10,10,10,10,10,10,0,0,0,0,0,3,2,3,0,0,0,1,0,0,0,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,42,42,14,42,42,0,0,44,44,44,10,44,14,0,0,0,0,1,5,0,0,0,0,0
SJ,Svalbard and Jan Mayen,2428,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,4,0,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SE,Sweden,10099000,4,4,6,7,9,2,6,5,4,11,8,10,4,29.2,2015,1333417,231,940,6,5,1,239,101,260,260,146,159,0,0,260,186,1952,183,262,161,0,0,4,318,4,4,51,4,4,4,4,198,69,180,63,6,6,33773,33773,23881,69,0,0,26259,239,3,0,31636,31636,1,1,1,1,1,0,167,90,3934,2867,2851,2894,107,0,0,0,0,0,0,0,1,1,1,0,0,0,6,5,5,5,5,5,5,5,0,0,0,24,0,0,0,0,31,31,31,31,111,1005,1,0,116,116,195,126,126,95,3382,31555,39578,261,5,0,0,0,0,0,0,0,2,2,2,2,2,2,2,318,2,211,28069,9,29056,0,0,2977,36,3367,402,2970,2891,1879,2375,63,246,1029,246,21,26168,26191,26197,26204,26209,121,21,21,269,0,0,0,0,0,0,0,0,92,9,20358,0,0,33699,123,1026,5356,5356,5356,46066,19936,1,694,26750,253,26753,150,0,0,0,19833,21,26814,868,35250,0,0,0,0,0,23188,1884,2370,26107,26061,1470,25470,26677,1119,1120,1119,1119,1119,1120,1120,1351,26278,1,1,3005,0,0,0,0,0,2,265,338,11,46,214,0,98,3,1235,25862,25862,25862,5450,4584,39758,587,0,9,353,0,6,126,0,0,472,472,651,736,736,737,379,82,2,0,4,1352,28,2391,0,0,0,510,0,359,0,489,3473,2984,133,133,0,6,1367,1367,1367,0,0,0,0,75,75,2,78,26499,6,0,0,0,0,0,0,1128,14,27038,27039,779,27066,27069,8,117,27656,27661,27669,541,27677,524,0,0,0,0,1157,1185,0,0,59,1,29
CH,Switzerland,8655000,6,3,11,5,2,14,9,10,14,14,9,6,7,32.3,2015,747339,224,118,9,0,2,303,209,333,333,253,124,0,0,332,201,158,150,332,123,0,0,0,97,0,0,22,0,0,0,0,124,3,189,84,8,8,25347,25348,21518,3,0,0,5229,227,1,0,16294,16293,2,2,2,2,2,0,118,86,5063,4107,4108,4146,70,1,1,1,1,1,1,1,2,2,2,0,0,0,3,6,6,6,6,6,6,6,0,0,0,23,1,1,1,0,23,23,23,23,78,676,5,0,118,118,163,137,137,113,3798,16264,25025,330,7,0,0,0,0,0,0,0,2,2,2,2,2,2,2,304,6,188,18604,24,18906,0,0,4272,37,4663,415,4272,4144,11674,12168,9,82,133,82,17,5421,5438,5437,5438,5438,125,17,17,214,0,0,0,0,0,0,0,0,867,4,15201,0,0,25305,129,137,6270,6270,6270,31895,14791,4,992,6159,190,6158,87,0,0,0,18618,17,6191,754,26823,0,0,0,0,0,3927,11708,12194,5928,5925,2552,5255,6924,151,151,151,151,151,151,151,1667,6231,2,2,4301,0,0,0,0,0,2,131,309,12,31,319,0,304,9,1121,21494,21495,21496,6256,5503,32276,346,0,8,322,0,8,116,0,0,703,704,872,908,908,908,548,72,2,0,12,4358,100,12285,0,0,0,3323,34,322,0,476,4754,4278,24,24,0,8,1671,1671,1671,0,0,0,0,63,63,10,71,6215,8,0,0,0,0,0,0,149,4,6930,6932,1335,6931,6932,0,127,7363,7364,7364,814,7365,1120,0,0,0,0,158,207,0,0,393,0,11
