city,population_2020,population_source,capture_date,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010,,,,,,,,,,,,,,,,,,,,
Pretoria,2565000,World Population Review,11/14/2020,19148,11,4,0,0,0,12,2,13,13,8,11,0,0,13,13,0,12,13,11,0,0,1,4,1,1,1,1,1,1,1,19,0,12,8,0,0,620,620,312,0,0,0,182,12,0,0,344,344,0,0,0,0,0,0,29,7,135,119,119,119,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,9,9,26,10,10,8,39,347,631,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13,421,3,484,0,0,122,0,183,62,122,120,19,19,2,1,4,1,1,196,197,197,197,197,10,1,1,29,0,0,0,0,0,0,0,0,1,1,328,0,0,621,5,4,162,162,162,858,318,0,33,205,19,197,6,0,0,0,191,1,197,18,634,0,0,0,0,0,"1,710",18,18,188,188,61,162,221,6,6,6,6,6,6,6,12,202,0,0,122,0,0,0,0,0,0,8,25,0,0,1,0,12,0,75,404,404,404,82,64,702,101,0,0,2,0,0,3,0,0,24,24,36,39,39,39,8,2,2,0,1,16,0,18,0,0,0,0,0,2,0,61,180,119,0,0,0,0,13,13,13,0,0,0,0,2,2,0,2,201,0,0,0,0,0,0,0,6,0,213,213,41,213,213,1,10,251,251,251,28,251,30,0,0,0,0,6,42,0,0,7,0,1,,,,,,,,,,,,,,,,,,,,
Qingdao,5619000,World Population Review,11/14/2020,338567,84,34,0,1,0,251,139,313,313,90,174,0,0,313,19,168,202,313,174,0,0,2,32,2,2,6,2,2,2,2,10,0,19,7,0,0,2103,2103,2105,0,0,0,11902,100,0,0,2446,2446,0,0,0,0,0,1,325,114,969,533,533,544,84,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,1,1,1,0,7,7,7,7,84,790,4,0,11,11,18,12,12,12,85,2450,3473,314,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,201,20,200,1925,4,2008,0,0,583,11,612,47,583,549,31,31,2,24,40,24,1,12058,12064,"12,064",12064,12063,12,1,1,18,0,0,0,0,0,0,0,0,5,19,917,0,0,"2,115",64,39,106,106,106,"3,678",824,0,401,"12,150",249,"12,072",15,0,0,0,"1,365",1,"12,095",59,"2,244",0,0,0,0,0,346,30,30,"12,016","12,015","1,102",11709,12360,43,43,43,43,43,43,43,21,12138,0,0,579,0,0,0,0,0,0,78,304,1,7,54,0,2,1,201,1030,1030,1030,114,55,2303,208,0,0,11,0,0,14,0,0,293,293,424,443,443,443,0,10,0,0,0,23,0,30,0,0,0,1,0,11,0,170,738,568,0,0,2,0,22,22,22,0,0,0,0,10,10,0,10,12123,0,0,0,0,0,0,0,43,5,12321,12322,529,12323,12324,7,12,12509,12510,12510,338,12511,407,0,0,0,0,51,0,0,0,456,0,0,,,,,,,,,,,,,,,,,,,,
Quebec,8433000,World Population Review,11/16/2020,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,0,0,2,0,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Quito,1873000,World Population Review,11/14/2020,39297,0,17,2,0,7,17,10,18,18,8,8,0,0,18,62,4,10,18,8,0,0,1,15,1,1,8,1,1,1,1,42,1,62,29,0,0,1017,1017,454,1,0,0,663,0,0,0,800,800,7,7,7,7,7,0,36,23,466,312,312,314,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,7,24,0,0,45,45,70,48,48,35,55,801,1479,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,127,0,24,895,5,903,0,0,336,2,369,29,336,321,30,31,5,10,18,10,6,681,683,683,683,683,49,6,6,73,0,0,0,0,0,0,0,0,0,2,321,0,0,"1,013",11,19,106,106,106,"1,602",281,0,47,701,17,692,2,0,0,0,261,5,703,72,"1,131",0,0,0,0,0,203,30,31,687,687,115,654,801,24,24,24,24,24,24,24,5,718,7,7,337,0,0,0,0,0,0,0,25,1,2,24,0,2,0,93,424,424,424,96,24,1157,109,0,3,0,0,0,3,0,0,39,38,55,63,63,63,1,2,0,0,0,16,1,32,0,0,0,1,0,0,0,38,372,334,4,4,0,0,5,5,5,0,0,0,0,2,2,0,2,706,0,0,0,0,0,0,0,23,0,769,769,92,769,769,0,45,807,808,808,47,808,65,0,0,0,0,23,26,0,0,3,0,3,,,,,,,,,,,,,,,,,,,,
Reading,342000,World Population Review,11/14/2020,25866,9,7,0,0,0,11,3,13,13,8,10,0,0,13,43,11,11,13,10,0,0,0,4,0,0,1,0,0,0,0,10,0,43,25,0,0,821,821,1012,0,0,0,254,8,0,0,527,527,0,0,0,0,0,0,15,7,126,98,97,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,8,8,6,28,0,0,32,32,34,32,32,29,103,530,801,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,11,577,0,610,0,0,105,3,113,13,104,101,8,11,0,3,12,3,2,268,269,269,269,269,32,2,2,36,0,0,0,0,0,0,0,0,3,0,515,0,0,818,6,15,219,219,219,"1,055",496,0,50,304,12,298,4,0,0,0,836,2,298,19,861,0,0,0,0,0,352,8,11,293,293,107,272,387,15,15,15,15,15,15,15,7,312,0,0,104,0,0,0,0,0,0,9,21,0,8,10,0,29,0,29,616,616,616,100,81,945,38,0,0,9,0,0,21,0,0,33,33,41,57,57,57,12,19,0,0,0,10,0,11,0,0,0,178,0,11,0,16,121,105,3,3,0,0,7,7,7,0,0,0,0,19,19,0,19,305,0,0,0,0,0,0,0,15,1,375,375,81,375,375,0,32,447,447,447,38,447,67,0,0,0,0,17,6,0,0,12,0,0,,,,,,,,,,,,,,,,,,,,
Recife,4127000,World Population Review,11/14/2020,70233,4,11,1,0,1,12,7,12,12,4,5,0,0,12,89,3,6,12,5,0,0,0,11,0,0,3,0,0,0,0,13,0,87,73,0,0,1846,1846,296,0,0,0,1489,4,0,0,1750,1750,1,1,1,1,1,0,14,8,144,93,93,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3,7,3,3,3,0,4,4,4,4,5,39,0,0,78,78,87,81,81,79,1152,1749,2023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1773,7,1774,0,0,108,1,181,10,108,102,10,10,0,10,11,10,28,1505,1505,"1,505",1505,1505,79,28,28,90,0,0,0,0,0,0,0,0,0,0,1428,0,0,"1,846",3,11,70,70,70,"2,103","1,415",0,29,"1,514",15,"1,468",6,0,0,0,197,26,"1,469",27,"1,851",0,0,0,0,0,451,10,10,"1,464","1,464",43,1443,1490,11,11,11,11,11,11,11,6,1475,1,1,169,0,0,0,0,0,0,0,20,3,4,13,0,0,3,32,1467,1467,1467,77,50,1903,115,0,23,0,0,0,8,0,0,25,25,29,33,33,33,4,5,0,0,0,5,2,12,0,0,0,3,0,0,0,12,181,169,3,3,0,0,6,6,6,0,0,0,0,5,5,0,5,1478,0,0,0,0,0,0,0,11,0,1495,1495,41,1495,1495,0,78,1578,1577,1577,27,1578,30,0,0,0,0,11,21,0,0,24,0,2,,,,,,,,,,,,,,,,,,,,
Reykjavík,216000,World Population Review,11/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riga,630000,World Population Review,11/16/2020,72978,77,25,1,5,0,32,12,34,34,20,22,0,0,34,37,10,29,34,22,0,0,0,23,0,0,5,0,0,0,0,51,1,35,17,0,0,2083,2083,1337,1,0,0,935,81,0,0,1931,1931,0,0,0,0,0,0,22,14,387,261,260,269,17,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,1,1,1,1,1,2,2,2,5,3,3,3,0,3,3,5,3,17,31,1,0,26,26,59,28,28,17,237,1934,2868,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,42,1674,6,1706,0,0,278,9,297,28,278,272,163,164,3,22,31,22,2,991,996,996,996,996,26,2,2,68,0,0,0,0,0,0,0,0,5,1,1080,0,0,2093,26,30,394,394,394,3308,1060,0,131,1051,46,1049,9,0,0,0,883,2,1055,63,2200,0,0,0,0,0,1103,163,164,1005,1005,252,934,1372,34,34,34,34,34,34,34,33,1069,0,0,280,0,0,0,0,0,0,94,74,5,6,22,0,5,3,85,1328,1328,1328,239,176,2382,140,0,1,187,0,0,19,0,0,70,70,101,109,109,109,15,14,0,0,0,158,2,166,0,0,0,29,0,187,0,41,310,269,4,4,0,0,34,34,34,0,0,0,0,13,13,0,14,1066,0,0,0,0,0,0,0,34,0,1363,1363,161,1363,1363,1,26,1471,1471,1471,95,1472,120,0,0,0,0,40,202,0,0,8,0,6,1363,1,26,1471,1471,1471,95,1472,120,0,0,0,0,40,202,0,0,8,0,6
Rosario,1532000,World Population Review,11/14/2020,102530,236,20,1,0,1,14,8,14,14,6,6,0,0,14,80,31,9,14,6,0,0,0,19,0,0,3,0,0,0,0,28,0,77,54,0,0,2014,2014,440,0,0,0,1187,238,1,0,1760,1760,1,1,1,1,1,0,13,7,678,255,255,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,6,42,0,0,62,62,74,66,66,62,179,1763,2491,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,16,1608,14,1613,0,0,260,1,273,16,260,257,36,36,2,14,22,14,2,1191,1192,"1,192",1192,1192,63,2,2,84,0,0,0,0,0,0,0,0,2,0,1122,0,0,"2,017",75,23,402,402,402,"2,915","1,109",0,110,"1,277",23,"1,266",3,0,0,0,270,2,"1,266",14,"2,039",0,0,0,0,0,521,36,36,"1,002","1,002",192,972,1136,25,25,25,25,25,25,25,6,1275,1,1,264,0,0,0,0,0,0,466,31,1,2,8,0,0,0,27,1236,1236,1237,110,96,2139,173,0,1,22,0,0,10,0,0,30,30,106,112,112,112,2,8,0,0,0,36,1,39,0,0,0,6,0,22,0,23,289,266,8,8,0,0,6,6,6,0,0,0,0,8,8,2,8,1269,0,0,0,0,0,0,0,25,0,1310,1310,140,1310,1310,0,63,9789,9789,9789,100,9789,63,0,0,0,0,25,12,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,
Rustenburg,509000,World Population Review,11/14/2020,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,11,0,0,0,8,0,0,0,13,13,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,15,0,0,3,0,4,1,3,3,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,25,0,0,10,10,10,33,14,0,0,8,0,8,0,0,0,0,5,0,8,0,25,0,0,0,0,0,414,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,20,6,6,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,8,8,8,0,8,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Sacramento,521000,World Population Review,11/14/2020,29055,1,3,0,4,0,16,6,17,17,10,11,0,0,17,13,61,17,17,11,0,0,0,1,0,0,0,0,0,0,0,4,0,13,10,0,0,652,652,848,0,0,0,384,1,0,0,584,583,0,0,0,0,0,0,2,2,80,49,47,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,11,49,0,0,12,12,15,12,12,11,37,585,848,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,26,575,2,597,0,0,56,3,67,14,55,52,482,723,1,1,4,1,1,395,397,397,397,397,12,1,1,15,0,0,0,0,0,0,0,0,0,0,362,0,0,649,1,5,67,67,67,934,349,0,97,471,23,466,4,0,0,0,652,1,466,20,673,0,0,0,0,0,827,474,715,464,464,128,437,493,6,6,6,6,6,6,6,7,472,0,0,55,0,0,0,0,0,0,3,24,0,1,3,0,26,0,32,415,415,415,56,36,712,34,0,0,2,0,0,2,0,0,17,17,20,29,29,29,7,2,0,0,0,712,0,719,0,0,0,2,0,2,0,15,69,54,6,6,0,0,6,6,6,0,0,0,0,2,2,0,2,475,0,0,0,0,0,0,0,6,0,487,487,40,487,488,0,12,513,513,513,15,513,37,0,0,0,0,6,6,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,
Saitama,N/A,N/A,11/14/2020,34792,0,9,1,0,0,35,21,55,55,15,34,0,0,55,7,17,36,55,34,0,0,1,9,1,1,3,1,1,1,1,14,0,7,2,0,0,761,761,571,0,0,0,535,0,0,0,1009,1009,0,0,0,0,0,0,10,6,376,186,184,187,11,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,0,0,3,3,9,3,3,3,56,1010,1570,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,33,713,2,741,0,0,196,2,203,12,195,187,25,25,1,6,10,6,1,572,575,575,575,575,3,1,1,16,0,0,0,0,0,0,0,0,0,0,207,0,0,762,4,10,31,31,31,"1,641",189,0,101,620,40,607,4,0,0,0,251,1,609,57,850,0,0,0,0,0,"1,013",25,25,575,575,233,515,647,11,11,11,11,11,11,11,33,619,0,0,195,0,0,0,0,0,0,4,57,0,0,22,0,0,0,64,319,319,319,116,57,910,39,0,1,0,0,0,0,0,0,59,59,67,71,71,71,0,0,1,0,0,22,0,25,0,0,0,2,0,0,0,14,206,192,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,11,0,665,665,86,665,665,2,3,716,716,716,62,716,78,0,0,0,0,13,419,0,0,1,0,5,,,,,,,,,,,,,,,,,,,,
Salvador,3839000,World Population Review,11/14/2020,79573,3,4,0,0,2,25,10,27,27,14,17,0,0,27,81,2,19,27,17,0,0,0,2,0,0,0,0,0,0,0,34,0,79,57,0,0,1737,1737,481,0,0,0,1741,3,0,0,1594,1594,2,2,2,2,2,0,30,17,447,341,337,347,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,13,82,0,0,62,62,82,65,65,60,418,1601,2190,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,28,1583,52,1607,0,0,365,10,427,47,365,354,20,20,1,2,7,2,10,1779,1782,"1,782",1782,1782,64,10,10,92,0,0,0,0,0,0,0,0,4,1,828,0,0,"1,747",14,7,138,138,138,"2,408",795,2,56,"1,801",29,"1,778",3,0,0,0,311,8,"1,780",61,"1,838",0,0,0,0,0,"1,814",19,19,"1,760","1,760",134,1720,1853,10,10,10,10,10,10,10,11,1793,2,2,393,0,0,0,0,0,0,0,38,2,0,15,0,2,2,97,1081,1081,1081,249,188,2029,209,0,6,0,0,0,8,0,0,46,46,71,83,83,83,0,2,0,0,0,13,2,21,0,0,0,9,0,0,0,54,438,384,8,8,0,0,11,11,11,0,0,0,0,2,2,0,2,1796,0,0,0,0,0,0,0,10,0,1833,1833,78,1833,1833,3,61,1924,1924,1924,58,1924,56,0,0,0,0,12,81,0,0,15,0,2,,,,,,,,,,,,,,,,,,,,
Samara,1163000,World Population Review,11/14/2020,14672,3,3,1,0,0,7,5,8,8,4,3,0,0,8,10,4,3,8,3,0,0,0,3,0,0,3,0,0,0,0,6,0,10,1,0,0,410,410,355,0,0,0,158,6,0,0,443,443,0,0,0,0,0,0,4,4,108,53,50,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,3,3,3,3,2,17,0,0,4,4,7,4,4,4,89,446,599,8,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,30,0,5,323,4,329,0,0,58,6,61,9,58,58,11,12,0,1,5,1,0,163,163,163,163,163,4,0,0,7,0,0,0,0,0,0,0,0,2,0,245,0,0,412,3,5,86,86,86,695,240,0,22,178,3,178,1,0,0,0,182,0,181,18,428,0,0,0,0,0,502,11,12,176,176,54,168,219,5,5,5,5,5,5,5,28,189,0,0,58,0,0,0,0,0,0,8,6,0,3,1,0,3,0,20,301,301,301,62,44,472,137,0,0,0,0,0,8,0,0,17,17,21,24,24,24,2,8,0,0,0,10,0,12,0,0,0,6,0,0,0,12,69,57,0,0,0,0,28,28,28,0,0,0,0,7,7,0,8,185,0,0,0,0,0,0,0,5,0,209,209,28,209,209,0,4,233,233,233,21,233,21,0,0,0,0,5,211,0,0,0,0,45,,,,,,,,,,,,,,,,,,,,
San Antonio,1578000,World Population Review,11/14/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
